,Country/Region,Province/State,Latitude,Longitude,Confirmed,Recovered,Deaths,Date
928320,Australia,Victoria,-37.8136,144.9631,20315.0,19248.0,816.0,2020-10-14
928321,Australia,Western Australia,-31.9505,115.8605,704.0,676.0,9.0,2020-10-14
932272,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-10-15
932273,Australia,New South Wales,-33.8688,151.2093,4326.0,3142.0,53.0,2020-10-15
932274,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-15
932275,Australia,Queensland,-27.4698,153.0251,1164.0,1154.0,6.0,2020-10-15
932276,Australia,South Australia,-34.9285,138.6007,479.0,471.0,4.0,2020-10-15
932277,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-15
932278,Australia,Victoria,-37.8136,144.9631,20317.0,19259.0,816.0,2020-10-15
932279,Australia,Western Australia,-31.9505,115.8605,709.0,676.0,9.0,2020-10-15
936230,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-10-16
936231,Australia,New South Wales,-33.8688,151.2093,4333.0,3142.0,53.0,2020-10-16
936232,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-16
936233,Australia,Queensland,-27.4698,153.0251,1164.0,1154.0,6.0,2020-10-16
936234,Australia,South Australia,-34.9285,138.6007,479.0,471.0,4.0,2020-10-16
936235,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-16
936236,Australia,Victoria,-37.8136,144.9631,20317.0,19287.0,816.0,2020-10-16
936237,Australia,Western Australia,-31.9505,115.8605,709.0,683.0,9.0,2020-10-16
940189,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-10-17
940190,Australia,New South Wales,-33.8688,151.2093,4338.0,3142.0,53.0,2020-10-17
940191,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-17
940192,Australia,Queensland,-27.4698,153.0251,1164.0,1154.0,6.0,2020-10-17
940193,Australia,South Australia,-34.9285,138.6007,482.0,472.0,4.0,2020-10-17
940194,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-17
940195,Australia,Victoria,-37.8136,144.9631,20319.0,19287.0,816.0,2020-10-17
940196,Australia,Western Australia,-31.9505,115.8605,711.0,683.0,9.0,2020-10-17
944148,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-10-18
944149,Australia,New South Wales,-33.8688,151.2093,4342.0,3142.0,53.0,2020-10-18
944150,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-18
944151,Australia,Queensland,-27.4698,153.0251,1164.0,1154.0,6.0,2020-10-18
944152,Australia,South Australia,-34.9285,138.6007,484.0,472.0,4.0,2020-10-18
944153,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-18
944154,Australia,Victoria,-37.8136,144.9631,20319.0,19295.0,817.0,2020-10-18
944155,Australia,Western Australia,-31.9505,115.8605,714.0,685.0,9.0,2020-10-18
948107,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-10-19
948108,Australia,New South Wales,-33.8688,151.2093,4347.0,3142.0,53.0,2020-10-19
948109,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-19
948110,Australia,Queensland,-27.4698,153.0251,1164.0,1154.0,6.0,2020-10-19
948111,Australia,South Australia,-34.9285,138.6007,484.0,472.0,4.0,2020-10-19
948112,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-19
948113,Australia,Victoria,-37.8136,144.9631,20320.0,19299.0,817.0,2020-10-19
948114,Australia,Western Australia,-31.9505,115.8605,714.0,685.0,9.0,2020-10-19
952067,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-10-20
952068,Australia,New South Wales,-33.8688,151.2093,4357.0,3141.0,53.0,2020-10-20
952069,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-20
952070,Australia,Queensland,-27.4698,153.0251,1165.0,1154.0,6.0,2020-10-20
952071,Australia,South Australia,-34.9285,138.6007,484.0,472.0,4.0,2020-10-20
952072,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-20
952073,Australia,Victoria,-37.8136,144.9631,20323.0,19313.0,817.0,2020-10-20
952074,Australia,Western Australia,-31.9505,115.8605,738.0,685.0,9.0,2020-10-20
956027,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,110.0,3.0,2020-10-21
956028,Australia,New South Wales,-33.8688,151.2093,4363.0,3141.0,53.0,2020-10-21
956029,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-21
956030,Australia,Queensland,-27.4698,153.0251,1165.0,1155.0,6.0,2020-10-21
956031,Australia,South Australia,-34.9285,138.6007,485.0,473.0,4.0,2020-10-21
956032,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-21
956033,Australia,Victoria,-37.8136,144.9631,20329.0,19329.0,817.0,2020-10-21
956034,Australia,Western Australia,-31.9505,115.8605,739.0,690.0,9.0,2020-10-21
959987,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,110.0,3.0,2020-10-22
959988,Australia,New South Wales,-33.8688,151.2093,4370.0,3143.0,53.0,2020-10-22
959989,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-22
959990,Australia,Queensland,-27.4698,153.0251,1167.0,1155.0,6.0,2020-10-22
959991,Australia,South Australia,-34.9285,138.6007,485.0,473.0,4.0,2020-10-22
959992,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-22
959993,Australia,Victoria,-37.8136,144.9631,20330.0,19340.0,817.0,2020-10-22
959994,Australia,Western Australia,-31.9505,115.8605,747.0,690.0,9.0,2020-10-22
963947,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,110.0,3.0,2020-10-23
963948,Australia,New South Wales,-33.8688,151.2093,4375.0,3145.0,53.0,2020-10-23
963949,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-23
963950,Australia,Queensland,-27.4698,153.0251,1167.0,1157.0,6.0,2020-10-23
963951,Australia,South Australia,-34.9285,138.6007,487.0,473.0,4.0,2020-10-23
963952,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-23
963953,Australia,Victoria,-37.8136,144.9631,20336.0,19346.0,817.0,2020-10-23
963954,Australia,Western Australia,-31.9505,115.8605,753.0,692.0,9.0,2020-10-23
967907,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,110.0,3.0,2020-10-24
967908,Australia,New South Wales,-33.8688,151.2093,4382.0,3145.0,53.0,2020-10-24
967909,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-24
967910,Australia,Queensland,-27.4698,153.0251,1167.0,1155.0,6.0,2020-10-24
967911,Australia,South Australia,-34.9285,138.6007,487.0,473.0,4.0,2020-10-24
967912,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-24
967913,Australia,Victoria,-37.8136,144.9631,20343.0,19354.0,817.0,2020-10-24
967914,Australia,Western Australia,-31.9505,115.8605,757.0,692.0,9.0,2020-10-24
971867,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,110.0,3.0,2020-10-25
971868,Australia,New South Wales,-33.8688,151.2093,4386.0,3145.0,53.0,2020-10-25
971869,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-25
971870,Australia,Queensland,-27.4698,153.0251,1167.0,1157.0,6.0,2020-10-25
971871,Australia,South Australia,-34.9285,138.6007,491.0,475.0,4.0,2020-10-25
971872,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-25
971873,Australia,Victoria,-37.8136,144.9631,20342.0,19359.0,817.0,2020-10-25
971874,Australia,Western Australia,-31.9505,115.8605,762.0,700.0,9.0,2020-10-25
975827,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,110.0,3.0,2020-10-26
975828,Australia,New South Wales,-33.8688,151.2093,4398.0,3147.0,53.0,2020-10-26
975829,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-26
975830,Australia,Queensland,-27.4698,153.0251,1167.0,1157.0,6.0,2020-10-26
975831,Australia,South Australia,-34.9285,138.6007,494.0,478.0,4.0,2020-10-26
975832,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-26
975833,Australia,Victoria,-37.8136,144.9631,20341.0,19370.0,817.0,2020-10-26
975834,Australia,Western Australia,-31.9505,115.8605,762.0,700.0,9.0,2020-10-26
979787,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,110.0,3.0,2020-10-27
979788,Australia,New South Wales,-33.8688,151.2093,4406.0,3147.0,53.0,2020-10-27
979789,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-27
979790,Australia,Queensland,-27.4698,153.0251,1169.0,1157.0,6.0,2020-10-27
979791,Australia,South Australia,-34.9285,138.6007,494.0,479.0,4.0,2020-10-27
979792,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-27
979793,Australia,Victoria,-37.8136,144.9631,20342.0,19370.0,819.0,2020-10-27
979794,Australia,Western Australia,-31.9505,115.8605,765.0,706.0,9.0,2020-10-27
983747,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,110.0,3.0,2020-10-28
983748,Australia,New South Wales,-33.8688,151.2093,4411.0,3147.0,53.0,2020-10-28
983749,Australia,Northern Territory,-12.4634,130.8456,37.0,33.0,0.0,2020-10-28
983750,Australia,Queensland,-27.4698,153.0251,1169.0,1157.0,6.0,2020-10-28
983751,Australia,South Australia,-34.9285,138.6007,495.0,479.0,4.0,2020-10-28
983752,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-28
983753,Australia,Victoria,-37.8136,144.9631,20344.0,19382.0,819.0,2020-10-28
983754,Australia,Western Australia,-31.9505,115.8605,765.0,706.0,9.0,2020-10-28
987708,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-10-29
987709,Australia,New South Wales,-33.8688,151.2093,4417.0,3148.0,53.0,2020-10-29
987710,Australia,Northern Territory,-12.4634,130.8456,37.0,33.0,0.0,2020-10-29
987711,Australia,Queensland,-27.4698,153.0251,1172.0,1159.0,6.0,2020-10-29
987712,Australia,South Australia,-34.9285,138.6007,496.0,482.0,4.0,2020-10-29
987713,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-29
987714,Australia,Victoria,-37.8136,144.9631,20347.0,19381.0,819.0,2020-10-29
987715,Australia,Western Australia,-31.9505,115.8605,766.0,708.0,9.0,2020-10-29
991669,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-10-30
991670,Australia,New South Wales,-33.8688,151.2093,4421.0,3148.0,53.0,2020-10-30
991671,Australia,Northern Territory,-12.4634,130.8456,38.0,33.0,0.0,2020-10-30
991672,Australia,Queensland,-27.4698,153.0251,1171.0,1160.0,6.0,2020-10-30
991673,Australia,South Australia,-34.9285,138.6007,497.0,483.0,4.0,2020-10-30
991674,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-30
991675,Australia,Victoria,-37.8136,144.9631,20347.0,19457.0,819.0,2020-10-30
991676,Australia,Western Australia,-31.9505,115.8605,767.0,712.0,9.0,2020-10-30
995630,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-10-31
995631,Australia,New South Wales,-33.8688,151.2093,4425.0,3148.0,53.0,2020-10-31
995632,Australia,Northern Territory,-12.4634,130.8456,38.0,33.0,0.0,2020-10-31
995633,Australia,Queensland,-27.4698,153.0251,1172.0,1160.0,6.0,2020-10-31
995634,Australia,South Australia,-34.9285,138.6007,501.0,483.0,4.0,2020-10-31
995635,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-31
995636,Australia,Victoria,-37.8136,144.9631,20346.0,19466.0,819.0,2020-10-31
995637,Australia,Western Australia,-31.9505,115.8605,769.0,718.0,9.0,2020-10-31
999591,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-01
999592,Australia,New South Wales,-33.8688,151.2093,4432.0,3148.0,53.0,2020-11-01
999593,Australia,Northern Territory,-12.4634,130.8456,38.0,33.0,0.0,2020-11-01
999594,Australia,Queensland,-27.4698,153.0251,1172.0,1163.0,6.0,2020-11-01
999595,Australia,South Australia,-34.9285,138.6007,501.0,485.0,4.0,2020-11-01
999596,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-01
999597,Australia,Victoria,-37.8136,144.9631,20345.0,19477.0,819.0,2020-11-01
999598,Australia,Western Australia,-31.9505,115.8605,769.0,718.0,9.0,2020-11-01
1003552,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-02
1003553,Australia,New South Wales,-33.8688,151.2093,4435.0,3148.0,53.0,2020-11-02
1003554,Australia,Northern Territory,-12.4634,130.8456,38.0,33.0,0.0,2020-11-02
1003555,Australia,Queensland,-27.4698,153.0251,1175.0,1163.0,6.0,2020-11-02
1003556,Australia,South Australia,-34.9285,138.6007,503.0,486.0,4.0,2020-11-02
1003557,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-02
1003558,Australia,Victoria,-37.8136,144.9631,20345.0,19488.0,819.0,2020-11-02
1003559,Australia,Western Australia,-31.9505,115.8605,770.0,738.0,9.0,2020-11-02
1007513,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-03
1007514,Australia,New South Wales,-33.8688,151.2093,4443.0,3150.0,53.0,2020-11-03
1007515,Australia,Northern Territory,-12.4634,130.8456,38.0,33.0,0.0,2020-11-03
1007516,Australia,Queensland,-27.4698,153.0251,1177.0,1165.0,6.0,2020-11-03
1007517,Australia,South Australia,-34.9285,138.6007,504.0,487.0,4.0,2020-11-03
1007518,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-03
1007519,Australia,Victoria,-37.8136,144.9631,20345.0,19496.0,819.0,2020-11-03
1007520,Australia,Western Australia,-31.9505,115.8605,771.0,748.0,9.0,2020-11-03
1011474,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-04
1011475,Australia,New South Wales,-33.8688,151.2093,4445.0,3151.0,53.0,2020-11-04
1011476,Australia,Northern Territory,-12.4634,130.8456,39.0,33.0,0.0,2020-11-04
1011477,Australia,Queensland,-27.4698,153.0251,1177.0,1163.0,6.0,2020-11-04
1011478,Australia,South Australia,-34.9285,138.6007,509.0,489.0,4.0,2020-11-04
1011479,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-04
1011480,Australia,Victoria,-37.8136,144.9631,20345.0,19506.0,819.0,2020-11-04
1011481,Australia,Western Australia,-31.9505,115.8605,771.0,748.0,9.0,2020-11-04
1015436,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-05
1015437,Australia,New South Wales,-33.8688,151.2093,4454.0,3153.0,53.0,2020-11-05
1015438,Australia,Northern Territory,-12.4634,130.8456,39.0,33.0,0.0,2020-11-05
1015439,Australia,Queensland,-27.4698,153.0251,1177.0,1163.0,6.0,2020-11-05
1015440,Australia,South Australia,-34.9285,138.6007,510.0,489.0,4.0,2020-11-05
1015441,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-05
1015442,Australia,Victoria,-37.8136,144.9631,20345.0,19511.0,819.0,2020-11-05
1015443,Australia,Western Australia,-31.9505,115.8605,775.0,750.0,9.0,2020-11-05
1019398,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-06
1019399,Australia,New South Wales,-33.8688,151.2093,4459.0,3153.0,53.0,2020-11-06
1019400,Australia,Northern Territory,-12.4634,130.8456,39.0,33.0,0.0,2020-11-06
1019401,Australia,Queensland,-27.4698,153.0251,1177.0,1163.0,6.0,2020-11-06
1019402,Australia,South Australia,-34.9285,138.6007,512.0,490.0,4.0,2020-11-06
1019403,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-06
1019404,Australia,Victoria,-37.8136,144.9631,20345.0,19518.0,819.0,2020-11-06
1019405,Australia,Western Australia,-31.9505,115.8605,776.0,755.0,9.0,2020-11-06
1023360,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-07
1023361,Australia,New South Wales,-33.8688,151.2093,4462.0,3156.0,53.0,2020-11-07
1023362,Australia,Northern Territory,-12.4634,130.8456,39.0,33.0,0.0,2020-11-07
1023363,Australia,Queensland,-27.4698,153.0251,1177.0,1163.0,6.0,2020-11-07
1023364,Australia,South Australia,-34.9285,138.6007,515.0,492.0,4.0,2020-11-07
1023365,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-07
1023366,Australia,Victoria,-37.8136,144.9631,20345.0,19522.0,819.0,2020-11-07
1023367,Australia,Western Australia,-31.9505,115.8605,776.0,757.0,9.0,2020-11-07
1027322,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-08
1027323,Australia,New South Wales,-33.8688,151.2093,4469.0,3156.0,53.0,2020-11-08
1027324,Australia,Northern Territory,-12.4634,130.8456,39.0,33.0,0.0,2020-11-08
1027325,Australia,Queensland,-27.4698,153.0251,1177.0,1163.0,6.0,2020-11-08
1027326,Australia,South Australia,-34.9285,138.6007,515.0,492.0,4.0,2020-11-08
1027327,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-08
1027328,Australia,Victoria,-37.8136,144.9631,20345.0,19522.0,819.0,2020-11-08
1027329,Australia,Western Australia,-31.9505,115.8605,776.0,757.0,9.0,2020-11-08
1031284,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-09
1031285,Australia,New South Wales,-33.8688,151.2093,4469.0,3156.0,53.0,2020-11-09
1031286,Australia,Northern Territory,-12.4634,130.8456,40.0,33.0,0.0,2020-11-09
1031287,Australia,Queensland,-27.4698,153.0251,1178.0,1163.0,6.0,2020-11-09
1031288,Australia,South Australia,-34.9285,138.6007,517.0,495.0,4.0,2020-11-09
1031289,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-09
1031290,Australia,Victoria,-37.8136,144.9631,20345.0,19522.0,819.0,2020-11-09
1031291,Australia,Western Australia,-31.9505,115.8605,776.0,757.0,9.0,2020-11-09
1035246,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-10
1035247,Australia,New South Wales,-33.8688,151.2093,4469.0,3156.0,53.0,2020-11-10
1035248,Australia,Northern Territory,-12.4634,130.8456,41.0,33.0,0.0,2020-11-10
1035249,Australia,Queensland,-27.4698,153.0251,1179.0,1163.0,6.0,2020-11-10
1035250,Australia,South Australia,-34.9285,138.6007,517.0,495.0,4.0,2020-11-10
1035251,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-10
1035252,Australia,Victoria,-37.8136,144.9631,20345.0,19522.0,819.0,2020-11-10
1035253,Australia,Western Australia,-31.9505,115.8605,776.0,757.0,9.0,2020-11-10
1039209,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-11
1039210,Australia,New South Wales,-33.8688,151.2093,4469.0,3156.0,53.0,2020-11-11
1039211,Australia,Northern Territory,-12.4634,130.8456,42.0,34.0,0.0,2020-11-11
1039212,Australia,Queensland,-27.4698,153.0251,1182.0,1163.0,6.0,2020-11-11
1039213,Australia,South Australia,-34.9285,138.6007,517.0,495.0,4.0,2020-11-11
1039214,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-11
1039215,Australia,Victoria,-37.8136,144.9631,20345.0,19522.0,819.0,2020-11-11
1039216,Australia,Western Australia,-31.9505,115.8605,776.0,757.0,9.0,2020-11-11
1043172,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-12
1043173,Australia,New South Wales,-33.8688,151.2093,4469.0,3156.0,53.0,2020-11-12
1043174,Australia,Northern Territory,-12.4634,130.8456,42.0,34.0,0.0,2020-11-12
1043175,Australia,Queensland,-27.4698,153.0251,1183.0,1167.0,6.0,2020-11-12
1043176,Australia,South Australia,-34.9285,138.6007,517.0,495.0,4.0,2020-11-12
1043177,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-12
1043178,Australia,Victoria,-37.8136,144.9631,20345.0,19522.0,819.0,2020-11-12
1043179,Australia,Western Australia,-31.9505,115.8605,776.0,757.0,9.0,2020-11-12
1047147,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-13
1047148,Australia,New South Wales,-33.8688,151.2093,4469.0,3156.0,53.0,2020-11-13
1047149,Australia,Northern Territory,-12.4634,130.8456,46.0,34.0,0.0,2020-11-13
1047150,Australia,Queensland,-27.4698,153.0251,1185.0,1171.0,6.0,2020-11-13
1047151,Australia,South Australia,-34.9285,138.6007,517.0,495.0,4.0,2020-11-13
1047152,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-13
1047153,Australia,Victoria,-37.8136,144.9631,20345.0,19522.0,819.0,2020-11-13
1047154,Australia,Western Australia,-31.9505,115.8605,776.0,757.0,9.0,2020-11-13
1051122,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-14
1051123,Australia,New South Wales,-33.8688,151.2093,4486.0,3156.0,53.0,2020-11-14
1051124,Australia,Northern Territory,-12.4634,130.8456,46.0,38.0,0.0,2020-11-14
1051125,Australia,Queensland,-27.4698,153.0251,1185.0,1171.0,6.0,2020-11-14
1051126,Australia,South Australia,-34.9285,138.6007,522.0,495.0,4.0,2020-11-14
1051127,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-14
1051128,Australia,Victoria,-37.8136,144.9631,20345.0,19522.0,819.0,2020-11-14
1051129,Australia,Western Australia,-31.9505,115.8605,783.0,757.0,9.0,2020-11-14
1055097,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-15
1055098,Australia,New South Wales,-33.8688,151.2093,4498.0,3156.0,53.0,2020-11-15
1055099,Australia,Northern Territory,-12.4634,130.8456,46.0,38.0,0.0,2020-11-15
1055100,Australia,Queensland,-27.4698,153.0251,1185.0,1171.0,6.0,2020-11-15
1055101,Australia,South Australia,-34.9285,138.6007,544.0,495.0,4.0,2020-11-15
1055102,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-15
1055103,Australia,Victoria,-37.8136,144.9631,20345.0,19523.0,819.0,2020-11-15
1055104,Australia,Western Australia,-31.9505,115.8605,787.0,757.0,9.0,2020-11-15
1059072,Australia,Australian Capital Territory,-35.4735,149.0124,114.0,111.0,3.0,2020-11-16
1059073,Australia,New South Wales,-33.8688,151.2093,4502.0,3166.0,53.0,2020-11-16
1059074,Australia,Northern Territory,-12.4634,130.8456,46.0,38.0,0.0,2020-11-16
1059075,Australia,Queensland,-27.4698,153.0251,1186.0,1171.0,6.0,2020-11-16
1059076,Australia,South Australia,-34.9285,138.6007,547.0,506.0,4.0,2020-11-16
1059077,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-16
1059078,Australia,Victoria,-37.8136,144.9631,20345.0,19523.0,819.0,2020-11-16
1059079,Australia,Western Australia,-31.9505,115.8605,788.0,767.0,9.0,2020-11-16
1063047,Australia,Australian Capital Territory,-35.4735,149.0124,115.0,111.0,3.0,2020-11-17
1063048,Australia,New South Wales,-33.8688,151.2093,4509.0,3167.0,53.0,2020-11-17
1063049,Australia,Northern Territory,-12.4634,130.8456,46.0,38.0,0.0,2020-11-17
1063050,Australia,Queensland,-27.4698,153.0251,1187.0,1171.0,6.0,2020-11-17
1063051,Australia,South Australia,-34.9285,138.6007,551.0,511.0,4.0,2020-11-17
1063052,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-17
1063053,Australia,Victoria,-37.8136,144.9631,20345.0,19523.0,819.0,2020-11-17
1063054,Australia,Western Australia,-31.9505,115.8605,794.0,767.0,9.0,2020-11-17
1067022,Australia,Australian Capital Territory,-35.4735,149.0124,115.0,111.0,3.0,2020-11-18
1067023,Australia,New South Wales,-33.8688,151.2093,4514.0,3168.0,53.0,2020-11-18
1067024,Australia,Northern Territory,-12.4634,130.8456,46.0,38.0,0.0,2020-11-18
1067025,Australia,Queensland,-27.4698,153.0251,1190.0,1171.0,6.0,2020-11-18
1067026,Australia,South Australia,-34.9285,138.6007,551.0,512.0,4.0,2020-11-18
1067027,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-18
1067028,Australia,Victoria,-37.8136,144.9631,20345.0,19523.0,819.0,2020-11-18
1067029,Australia,Western Australia,-31.9505,115.8605,794.0,767.0,9.0,2020-11-18
1070997,Australia,Australian Capital Territory,-35.4735,149.0124,115.0,111.0,3.0,2020-11-19
1070998,Australia,New South Wales,-33.8688,151.2093,4517.0,3170.0,53.0,2020-11-19
1070999,Australia,Northern Territory,-12.4634,130.8456,46.0,39.0,0.0,2020-11-19
1071000,Australia,Queensland,-27.4698,153.0251,1190.0,1171.0,6.0,2020-11-19
1071001,Australia,South Australia,-34.9285,138.6007,553.0,512.0,4.0,2020-11-19
1071002,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-19
1071003,Australia,Victoria,-37.8136,144.9631,20345.0,19524.0,819.0,2020-11-19
1071004,Australia,Western Australia,-31.9505,115.8605,796.0,767.0,9.0,2020-11-19
1074972,Australia,Australian Capital Territory,-35.4735,149.0124,115.0,111.0,3.0,2020-11-20
1074973,Australia,New South Wales,-33.8688,151.2093,4527.0,3173.0,53.0,2020-11-20
1074974,Australia,Northern Territory,-12.4634,130.8456,46.0,39.0,0.0,2020-11-20
1074975,Australia,Queensland,-27.4698,153.0251,1192.0,1171.0,6.0,2020-11-20
1074976,Australia,South Australia,-34.9285,138.6007,554.0,513.0,4.0,2020-11-20
1074977,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-20
1074978,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,819.0,2020-11-20
1074979,Australia,Western Australia,-31.9505,115.8605,797.0,772.0,9.0,2020-11-20
1078947,Australia,Australian Capital Territory,-35.4735,149.0124,115.0,111.0,3.0,2020-11-21
1078948,Australia,New South Wales,-33.8688,151.2093,4538.0,3173.0,53.0,2020-11-21
1078949,Australia,Northern Territory,-12.4634,130.8456,46.0,39.0,0.0,2020-11-21
1078950,Australia,Queensland,-27.4698,153.0251,1193.0,1171.0,6.0,2020-11-21
1078951,Australia,South Australia,-34.9285,138.6007,555.0,514.0,4.0,2020-11-21
1078952,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-21
1078953,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,819.0,2020-11-21
1078954,Australia,Western Australia,-31.9505,115.8605,799.0,772.0,9.0,2020-11-21
1082922,Australia,Australian Capital Territory,-35.4735,149.0124,115.0,111.0,3.0,2020-11-22
1082923,Australia,New South Wales,-33.8688,151.2093,4542.0,3175.0,53.0,2020-11-22
1082924,Australia,Northern Territory,-12.4634,130.8456,46.0,39.0,0.0,2020-11-22
1082925,Australia,Queensland,-27.4698,153.0251,1196.0,1172.0,6.0,2020-11-22
1082926,Australia,South Australia,-34.9285,138.6007,556.0,514.0,4.0,2020-11-22
1082927,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-22
1082928,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,819.0,2020-11-22
